Date,SENSEX,US ROI,INDIAN ROI ,time_idx,month,EXR RATE IN $
2012-01-19,16573.87,0.1,9.193,81,1,50.289
2012-01-20,16745.01,0.09,9.2107,81,1,50.3288
2012-01-23,16667.02,0.09,8.9976,81,1,50.2435
2012-01-24,16806.72,0.09,8.91,81,1,49.9673
2012-01-25,17068.85,0.08,8.9433,81,1,50.0215
2012-01-27,17201.33,0.09,9.0845,81,1,49.648
2012-01-30,17138.04,0.09,9.1401,81,1,49.503
2012-01-31,16965.58,0.11,9.0373,81,1,49.6825
2012-02-01,17179.64,0.11,9.022,82,2,49.5325
2012-02-02,17438.07,0.11,8.8863,82,2,49.1288
2012-02-03,17444.25,0.11,8.8336,82,2,48.964
2012-02-06,17741.91,0.11,8.7366,82,2,48.679
2012-02-07,17813.74,0.11,8.6866,82,2,48.915
2012-02-08,17631.69,0.11,8.6344,82,2,49.0683
2012-02-09,17647.8,0.11,8.6748,82,2,49.2895
2012-02-10,17817.59,0.12,8.7252,82,2,49.6445
2012-02-13,17761.7,0.12,8.737,82,2,49.318
2012-02-14,17767.46,0.12,8.8113,82,2,49.3313
2012-02-15,18000.3,0.12,8.8519,82,2,49.252
2012-02-17,18331.2,0.09,8.8678,82,2,49.2128
2012-02-21,18303.73,0.1,8.7827,82,2,49.0835
2012-02-22,18490.87,0.08,8.7578,82,2,49.2453
2012-02-23,18127.35,0.08,8.7631,82,2,49.245
2012-02-24,18079.01,0.09,8.6333,82,2,49.065
2012-02-27,17975.19,0.1,8.9257,82,2,49.0475
2012-02-28,17545.11,0.1,8.9725,82,2,49.143
2012-02-29,17919.93,0.1,8.9667,82,2,48.9408
2012-03-01,17714.62,0.11,8.9727,83,3,49.1545
2012-03-02,17661.39,0.11,9.029,83,3,49.3525
2012-03-05,17598.42,0.11,8.8401,83,3,49.7958
2012-03-06,17336.64,0.11,8.8534,83,3,50.0265
2012-03-07,17127.18,0.11,8.8562,83,3,50.5733
2012-03-09,17325.82,0.12,8.8181,83,3,50.015
2012-03-12,17772.1,0.12,8.7799,83,3,49.9448
2012-03-13,17680.23,0.12,8.8711,83,3,49.845
2012-03-14,18003.15,0.13,8.861,83,3,49.903
2012-03-15,17916.85,0.14,8.8804,83,3,50.2225
2012-03-16,17656.81,0.15,9.0374,83,3,50.313
2012-03-19,17531.47,0.15,8.9389,83,3,50.1245
2012-03-20,17308.89,0.15,8.9275,83,3,50.2545
2012-03-21,17301.16,0.15,8.9576,83,3,50.5935
2012-03-22,17586.06,0.14,9.3077,83,3,50.9055
2012-03-26,17377.59,0.14,9.4213,83,3,51.309
2012-03-27,17209.13,0.14,9.4108,83,3,50.9083
2012-03-28,17234.48,0.13,9.4334,83,3,50.9175
2012-03-29,17039.85,0.13,9.4929,83,3,51.145
2012-03-30,17117.41,0.09,12.7297,83,3,51.1565
2012-04-03,17576.21,0.15,9.317,84,4,50.5645
2012-04-04,17553.26,0.15,9.2281,84,4,51.0465
2012-04-09,17407.66,0.16,8.9645,84,4,51.2765
2012-04-10,17259.26,0.15,8.9441,84,4,51.204
2012-04-11,17125.96,0.16,8.8975,84,4,51.547
2012-04-12,17276.87,0.15,8.7728,84,4,51.442
2012-04-13,17232.56,0.15,8.7419,84,4,51.4175
2012-04-16,17047.87,0.15,8.8165,84,4,51.659
2012-04-17,17200.97,0.16,8.809,84,4,51.6265
2012-04-18,17447.26,0.15,8.3264,84,4,51.5035
2012-04-19,17432.89,0.13,8.2507,84,4,51.893
2012-04-20,17459.72,0.12,8.2718,84,4,51.9995
2012-04-23,17347.76,0.13,8.2992,84,4,52.2295
2012-04-24,17154.75,0.14,8.3931,84,4,52.791
2012-04-25,17225.54,0.15,8.3865,84,4,52.485
2012-04-26,17191.02,0.14,8.3708,84,4,52.567
2012-04-27,17145.39,0.13,8.3839,84,4,52.6813
2012-04-30,17195.51,0.16,8.3819,84,4,52.5193
2012-05-02,17370.93,0.15,8.5137,85,5,52.9305
2012-05-03,17271.77,0.15,8.3182,85,5,53.2395
2012-05-04,17066.84,0.16,8.2324,85,5,53.7225
2012-05-07,16620.44,0.16,8.4335,85,5,53.342
2012-05-08,16915.71,0.16,8.3768,85,5,52.855
2012-05-09,16436.41,0.15,8.3558,85,5,53.46
2012-05-10,16515.62,0.15,8.32,85,5,53.3375
2012-05-11,16355.59,0.15,8.3435,85,5,53.641
2012-05-14,16318.36,0.16,8.2995,85,5,53.7118
2012-05-15,16146.9,0.16,8.2625,85,5,53.84
2012-05-16,16132.68,0.16,8.2007,85,5,54.2925
2012-05-17,16119.08,0.16,8.1494,85,5,54.3875
2012-05-18,15868.07,0.16,8.1667,85,5,54.8755
2012-05-21,16187.66,0.16,8.2439,85,5,54.681
2012-05-22,16344.34,0.16,8.2211,85,5,54.8845
2012-05-23,15995.14,0.15,8.2453,85,5,55.93
2012-05-24,16033.9,0.15,8.215,85,5,56.287
2012-05-25,16213.24,0.15,8.1825,85,5,55.7253
2012-05-28,16289.82,0.15,8.1578,85,5,55.2625
2012-05-29,16500.04,0.16,8.1219,85,5,55.5835
2012-05-30,16391.9,0.16,8.1172,85,5,56.006
2012-05-31,16224.86,0.16,8.0929,85,5,56.4225
2012-06-01,16217.48,0.16,8.0121,86,6,55.9175
2012-06-04,15808.88,0.17,8.1942,86,6,55.5155
2012-06-05,16065.37,0.17,8.123,86,6,55.5615
2012-06-06,16100.36,0.16,8.1061,86,6,55.4958
2012-06-07,16578.01,0.16,8.1062,86,6,55.1455
2012-06-08,16611.52,0.17,8.157,86,6,55.364
2012-06-11,16804.89,0.17,8.1111,86,6,55.2385
2012-06-12,16570.51,0.16,8.0873,86,6,56.0545
2012-06-13,16865.72,0.17,8.0373,86,6,55.8505
2012-06-14,16857.23,0.17,8.0359,86,6,55.794
2012-06-15,16701.28,0.18,8.0156,86,6,55.763
2012-06-18,17039.54,0.17,8.1308,86,6,55.599
2012-06-19,16681.89,0.17,8.2769,86,6,56.0143
2012-06-20,16903.96,0.16,8.2729,86,6,55.8585
2012-06-21,16855.6,0.17,8.1947,86,6,56.4178
2012-06-22,16882.74,0.17,8.1482,86,6,56.9928
2012-06-25,17038.77,0.17,8.1248,86,6,56.534
2012-06-26,16873.09,0.16,8.1,86,6,57.0728
2012-06-27,16975.76,0.15,8.0815,86,6,57.2165
2012-06-28,16985.58,0.15,8.0829,86,6,56.9195
2012-06-29,17134.61,0.09,8.2853,86,6,56.309
2012-07-03,17457.95,0.17,8.1889,87,7,54.8125
2012-07-04,17473.26,0.17,8.1457,87,7,54.5525
2012-07-05,17478.16,0.17,8.0162,87,7,55.025
2012-07-06,17546.04,0.17,8.0603,87,7,55.415
2012-07-09,17449.93,0.17,8.1201,87,7,56.0215
2012-07-10,17431.68,0.17,8.0846,87,7,55.8055
2012-07-11,17553.97,0.17,8.0713,87,7,55.365
2012-07-12,17297.06,0.18,8.055,87,7,55.6985
2012-07-13,17269.2,0.19,8.0422,87,7,55.656
2012-07-16,17241.98,0.18,8.0754,87,7,54.918
2012-07-17,17176.93,0.17,8.0581,87,7,55.1455
2012-07-18,17113.37,0.16,8.055,87,7,55.3395
2012-07-19,17288.34,0.13,8.0238,87,7,55.383
2012-07-20,17275.2,0.13,8.0363,87,7,55.1515
2012-07-23,17047.73,0.14,8.0002,87,7,55.7643
2012-07-24,16907.74,0.15,7.9724,87,7,56.015
2012-07-25,16899.01,0.15,7.9739,87,7,56.3755
2012-07-26,16887.84,0.14,7.9593,87,7,55.948
2012-07-27,16860.16,0.14,7.9554,87,7,55.413
2012-07-30,16919.14,0.14,8.0165,87,7,55.4428
2012-07-31,17186.61,0.13,8.0304,87,7,55.807
2012-08-01,17244.44,0.14,8.0344,88,8,55.4825
2012-08-02,17245.68,0.14,8.0,88,8,55.7765
2012-08-03,17164.48,0.14,7.9919,88,8,56.0845
2012-08-06,17313.05,0.14,7.9725,88,8,55.473
2012-08-07,17456.37,0.13,7.9851,88,8,55.4995
2012-08-08,17638.53,0.13,8.0046,88,8,55.145
2012-08-09,17612.08,0.13,8.0031,88,8,55.1715
2012-08-10,17515.42,0.13,8.0374,88,8,55.344
2012-08-13,17551.69,0.13,8.0486,88,8,55.418
2012-08-14,17631.64,0.13,8.02,88,8,55.6435
2012-08-16,17752.22,0.13,7.9955,88,8,55.989
2012-08-17,17701.2,0.13,7.9941,88,8,55.7023
2012-08-21,17705.14,0.13,7.9579,88,8,55.5405
2012-08-22,17827.25,0.13,7.8509,88,8,55.5105
2012-08-23,17856.29,0.13,7.922,88,8,55.1855
2012-08-24,17790.25,0.13,7.9165,88,8,55.382
2012-08-27,17769.44,0.13,7.9926,88,8,55.593
2012-08-28,17676.13,0.13,7.9783,88,8,55.7795
2012-08-29,17651.14,0.13,7.9691,88,8,55.6653
2012-08-30,17433.5,0.14,7.9409,88,8,55.6485
2012-08-31,17557.62,0.13,7.9569,88,8,55.7215
2012-09-03,17465.6,0.13,7.9293,89,9,55.454
2012-09-04,17378.68,0.14,7.9023,89,9,55.536
2012-09-05,17359.96,0.16,7.6488,89,9,55.895
2012-09-06,17320.73,0.16,7.3404,89,9,55.9735
2012-09-07,17575.79,0.15,7.5163,89,9,55.523
2012-09-10,17780.93,0.15,7.9704,89,9,55.339
2012-09-11,17711.8,0.15,7.9593,89,9,55.5223
2012-09-12,17916.13,0.15,7.9663,89,9,55.2605
2012-09-13,18023.95,0.15,7.9683,89,9,55.443
2012-09-14,18284.75,0.16,7.9728,89,9,54.727
2012-09-17,18619.9,0.16,7.9911,89,9,53.974
2012-09-18,18514.72,0.16,8.0206,89,9,54.257
2012-09-20,18292.22,0.16,8.0592,89,9,54.3375
2012-09-21,18411.2,0.15,8.0097,89,9,53.9055
2012-09-24,18756.31,0.16,8.029,89,9,53.293
2012-09-25,18708.01,0.15,8.0097,89,9,53.534
2012-09-26,18644.54,0.15,8.0183,89,9,53.5785
2012-09-27,18659.75,0.14,7.9996,89,9,53.255
2012-09-28,18704.98,0.09,8.0282,89,9,52.697
2012-10-01,18784.64,0.15,7.8709,90,10,52.7845
2012-10-03,18841.49,0.16,7.9142,90,10,52.3345
2012-10-04,18939.75,0.15,7.8466,90,10,51.9755
2012-10-05,19115.89,0.15,7.657,90,10,51.6185
2012-10-08,18969.19,0.15,8.0473,90,10,52.2145
2012-10-09,18796.25,0.16,8.048,90,10,52.375
2012-10-10,18699.19,0.16,8.0449,90,10,53.0445
2012-10-11,18627.37,0.16,8.0415,90,10,53.073
2012-10-12,18727.1,0.16,8.0221,90,10,52.7
2012-10-15,18690.99,0.16,8.0222,90,10,53.1198
2012-10-16,18784.75,0.16,8.0332,90,10,52.8193
2012-10-17,18667.72,0.15,8.0536,90,10,52.751
2012-10-18,18653.6,0.15,8.0179,90,10,52.969
2012-10-19,18768.0,0.16,8.0571,90,10,53.7175
2012-10-22,18655.93,0.15,8.0634,90,10,53.6735
2012-10-23,18803.62,0.15,8.0689,90,10,53.5895
2012-10-25,18712.41,0.16,8.0748,90,10,53.63
2012-10-29,18656.0,0.17,8.071,90,10,53.8065
2012-10-30,18642.01,0.17,8.0499,90,10,54.165
2012-10-31,18436.79,0.18,8.0403,90,10,54.1175
2012-11-01,18487.9,0.17,8.0115,91,11,53.7798
2012-11-02,18692.15,0.16,7.9748,91,11,53.6645
2012-11-05,18749.37,0.17,8.0324,91,11,54.0778
2012-11-06,18739.97,0.16,8.0511,91,11,54.5955
2012-11-07,18802.82,0.16,8.0224,91,11,54.252
2012-11-08,18779.74,0.16,8.0078,91,11,54.4403
2012-11-09,18832.75,0.16,8.0298,91,11,54.34
2012-11-12,18691.02,0.16,8.0496,91,11,54.934
2012-11-15,18590.07,0.16,8.0714,91,11,54.959
2012-11-16,18491.49,0.16,8.0264,91,11,54.9915
2012-11-19,18349.53,0.16,8.0667,91,11,54.9665
2012-11-20,18422.69,0.16,8.0671,91,11,54.91
2012-11-21,18379.9,0.16,8.0601,91,11,55.2025
2012-11-22,18510.94,0.16,8.0354,91,11,55.1575
2012-11-23,18543.95,0.16,8.0404,91,11,55.3445
2012-11-26,18574.36,0.16,8.0506,91,11,55.692
2012-11-27,18616.55,0.16,8.049,91,11,55.7045
2012-11-29,18873.63,0.16,8.0398,91,11,55.202
2012-11-30,19229.7,0.16,8.021,91,11,54.5265
2012-12-03,19342.83,0.16,8.0407,92,12,54.561
2012-12-04,19277.58,0.17,8.053,92,12,54.9473
2012-12-05,19397.98,0.16,8.0126,92,12,54.569
2012-12-06,19475.09,0.16,8.0351,92,12,54.465
2012-12-07,19514.88,0.16,8.0062,92,12,54.2018
2012-12-10,19442.19,0.16,8.0059,92,12,54.3405
2012-12-11,19466.29,0.17,8.0075,92,12,54.316
2012-12-12,19432.54,0.17,7.9893,92,12,54.2725
2012-12-13,19403.66,0.16,7.9913,92,12,54.232
2012-12-14,19217.96,0.17,7.9575,92,12,54.388
2012-12-17,19290.92,0.16,8.0476,92,12,54.629
2012-12-18,19293.01,0.17,8.0359,92,12,54.849
2012-12-19,19429.91,0.17,8.0535,92,12,54.7365
2012-12-20,19511.41,0.17,8.0897,92,12,54.842
2012-12-21,19394.55,0.17,8.093,92,12,55.086
2012-12-24,19278.0,0.18,8.0756,92,12,55.0858
2012-12-26,19302.47,0.17,8.0705,92,12,54.9635
2012-12-27,19479.84,0.17,8.0629,92,12,54.8465
2012-12-28,19364.08,0.17,8.0832,92,12,54.8473
2012-12-31,19422.59,0.09,8.3123,92,12,54.7773
2013-01-01,19513.45,0.09,8.1338,93,1,54.832
2013-01-02,19693.3,0.17,8.0654,93,1,54.389
2013-01-03,19771.03,0.17,8.0656,93,1,54.4153
2013-01-04,19782.59,0.16,8.0364,93,1,54.8458
2013-01-07,19820.56,0.16,8.0006,93,1,54.978
2013-01-08,19681.38,0.15,8.0169,93,1,55.3278
2013-01-09,19770.21,0.14,7.9889,93,1,54.9625
2013-01-10,19728.02,0.14,8.0413,93,1,54.6305
2013-01-11,19813.64,0.14,7.9581,93,1,54.539
2013-01-14,19689.09,0.14,8.0308,93,1,54.6355
2013-01-15,19999.82,0.15,8.0305,93,1,54.5425
2013-01-16,19978.19,0.14,8.0406,93,1,54.826
2013-01-17,19846.42,0.14,8.0266,93,1,54.6428
2013-01-18,20038.67,0.14,7.9981,93,1,53.9465
2013-01-21,20132.83,0.14,8.0134,93,1,53.8735
2013-01-22,20102.43,0.14,8.0005,93,1,53.5115
2013-01-23,19997.04,0.13,8.0194,93,1,53.771
2013-01-24,20017.2,0.15,7.9958,93,1,53.8515
2013-01-28,20129.0,0.14,8.0295,93,1,53.8905
2013-01-29,20080.31,0.12,7.9899,93,1,53.7015
2013-01-30,20014.8,0.12,7.7939,93,1,53.5678
2013-01-31,19987.28,0.15,7.8209,93,1,53.289
2013-02-01,19907.21,0.14,7.7857,94,2,53.3238
2013-02-04,19860.97,0.13,7.7254,94,2,52.973
2013-02-05,19665.54,0.13,7.7421,94,2,53.2945
2013-02-06,19737.77,0.13,7.7918,94,2,53.0855
2013-02-07,19589.44,0.13,7.7803,94,2,53.1445
2013-02-08,19577.19,0.14,7.7539,94,2,53.5695
2013-02-11,19517.59,0.14,7.793,94,2,53.6793
2013-02-12,19489.87,0.13,7.7961,94,2,53.9585
2013-02-13,19601.69,0.14,7.8002,94,2,53.85
2013-02-14,19626.81,0.14,7.7905,94,2,53.8715
2013-02-15,19449.83,0.16,7.8096,94,2,53.9885
2013-02-18,19496.25,0.16,7.8676,94,2,54.2895
2013-02-20,19717.94,0.15,7.8312,94,2,54.051
2013-02-21,19549.05,0.16,7.85,94,2,54.48
2013-02-22,19341.9,0.16,7.8603,94,2,54.427
2013-02-25,19365.33,0.15,7.8475,94,2,54.0415
2013-02-26,19290.66,0.14,7.8418,94,2,54.0645
2013-02-27,19090.32,0.14,7.844,94,2,53.835
2013-02-28,19264.8,0.14,7.8454,94,2,53.7735
2013-03-01,18876.68,0.14,7.8351,95,3,54.4815
2013-03-04,18920.9,0.16,7.7031,95,3,55.0518
2013-03-05,18943.62,0.15,7.6996,95,3,54.652
2013-03-06,19254.2,0.15,7.7513,95,3,54.7065
2013-03-07,19222.05,0.16,7.7398,95,3,54.7393
2013-03-08,19478.67,0.15,7.7453,95,3,54.4035
2013-03-11,19679.88,0.16,7.8072,95,3,54.2933
2013-03-12,19675.81,0.15,7.7866,95,3,54.3365
2013-03-13,19511.97,0.14,7.8027,95,3,54.11
2013-03-14,19367.26,0.15,7.7888,95,3,54.442
2013-03-15,19570.01,0.16,7.8278,95,3,54.1605
2013-03-18,19282.63,0.16,7.8338,95,3,54.2915
2013-03-19,19345.91,0.15,7.847,95,3,54.2635
2013-03-20,19026.46,0.15,7.6438,95,3,54.378
2013-03-21,18926.21,0.16,7.6608,95,3,54.281
2013-03-22,18784.93,0.15,7.6469,95,3,54.335
2013-03-25,18894.13,0.15,7.7185,95,3,54.099
2013-03-26,18645.09,0.14,7.8169,95,3,54.2735
2013-03-28,18702.46,0.13,12.0138,95,3,54.3893
2013-04-02,18863.82,0.15,7.5806,96,4,54.3345
2013-04-03,19034.0,0.14,7.3776,96,4,54.3885
2013-04-04,18731.38,0.14,7.3154,96,4,54.646
2013-04-05,18493.67,0.15,7.3598,96,4,54.8803
2013-04-08,18455.8,0.15,7.6122,96,4,54.7215
2013-04-09,18481.47,0.15,7.5711,96,4,54.4613
2013-04-10,18355.14,0.15,7.5852,96,4,54.534
2013-04-12,18275.66,0.15,7.5625,96,4,54.4425
2013-04-15,18196.09,0.15,7.5445,96,4,54.626
2013-04-16,18356.32,0.15,7.5251,96,4,54.329
2013-04-17,18773.45,0.15,7.5344,96,4,53.9423
2013-04-18,18695.34,0.15,7.5096,96,4,54.0298
2013-04-22,18989.78,0.15,7.5564,96,4,54.1665
2013-04-23,19210.26,0.14,7.5976,96,4,54.2995
2013-04-25,19192.11,0.13,7.5713,96,4,54.1715
2013-04-26,19376.0,0.13,7.5545,96,4,54.2935
2013-04-29,19306.67,0.13,7.549,96,4,54.277
2013-04-30,19492.83,0.14,7.7564,96,4,54.219
2013-05-02,19459.33,0.15,7.5493,97,5,53.7355
2013-05-03,19707.95,0.14,7.4165,97,5,53.951
2013-05-06,19571.66,0.14,7.2915,97,5,53.9495
2013-05-07,19697.33,0.12,7.3292,97,5,54.277
2013-05-08,19950.22,0.12,7.3145,97,5,54.16
2013-05-09,20015.86,0.12,7.3063,97,5,54.2415
2013-05-10,19911.08,0.12,7.2938,97,5,54.5413
2013-05-13,20073.41,0.12,7.2934,97,5,54.915
2013-05-14,19715.8,0.11,7.2842,97,5,54.6275
2013-05-15,19798.18,0.12,7.2746,97,5,54.7835
2013-05-16,20167.93,0.11,7.267,97,5,54.7723
2013-05-17,20267.6,0.1,7.2593,97,5,54.8865
2013-05-20,20277.76,0.1,7.2885,97,5,55.0368
2013-05-21,20227.17,0.09,7.2731,97,5,55.0395
2013-05-22,20150.69,0.08,7.272,97,5,55.522
2013-05-23,19971.37,0.08,7.2663,97,5,55.991
2013-05-24,19765.32,0.09,7.283,97,5,55.6075
2013-05-27,19750.67,0.09,7.2826,97,5,55.6198
2013-05-28,20056.28,0.09,7.2693,97,5,55.7423
2013-05-29,20202.51,0.08,7.2646,97,5,56.243
2013-05-30,20066.94,0.08,7.1703,97,5,56.0995
2013-05-31,20186.67,0.09,7.1509,97,5,56.4958
2013-06-03,19859.22,0.1,7.282,98,6,56.574
2013-06-04,19605.68,0.11,7.2632,98,6,56.6423
2013-06-05,19532.42,0.09,7.2521,98,6,56.4238
2013-06-06,19503.68,0.1,7.2683,98,6,56.869
2013-06-07,19522.31,0.09,7.305,98,6,56.7445
2013-06-10,19530.35,0.09,7.2826,98,6,57.782
2013-06-11,19382.22,0.09,7.2636,98,6,58.9255
2013-06-12,19103.96,0.08,7.2576,98,6,58.274
2013-06-13,18897.49,0.09,7.2467,98,6,58.414
2013-06-14,18959.83,0.1,7.1889,98,6,57.741
2013-06-17,19249.9,0.11,7.2801,98,6,57.731
2013-06-18,19329.17,0.12,7.2601,98,6,58.4515
2013-06-19,19224.09,0.1,7.2532,98,6,58.7445
2013-06-20,19069.2,0.1,7.2475,98,6,59.7
2013-06-21,18695.8,0.1,7.2688,98,6,59.3505
2013-06-24,18714.06,0.1,7.2215,98,6,59.734
2013-06-25,18602.25,0.09,7.1582,98,6,59.703
2013-06-26,18662.37,0.09,7.1701,98,6,59.8538
2013-06-27,18716.11,0.09,7.1674,98,6,60.588
2013-06-28,19093.18,0.07,7.2559,98,6,59.6995
2013-07-02,19573.93,0.1,7.2001,99,7,59.4145
2013-07-03,19347.11,0.1,7.0907,99,7,60.1005
2013-07-04,19256.12,0.1,6.8366,99,7,60.0905
2013-07-05,19568.79,0.1,6.5711,99,7,60.3395
2013-07-08,19418.98,0.1,6.8868,99,7,61.0455
2013-07-09,19399.37,0.1,7.1619,99,7,60.0745
2013-07-10,19482.66,0.09,7.1596,99,7,60.133
2013-07-11,19468.46,0.09,7.1897,99,7,59.642
2013-07-12,19898.69,0.09,7.1354,99,7,59.896
2013-07-15,19926.1,0.09,7.2134,99,7,60.051
2013-07-16,19788.09,0.09,8.5254,99,7,59.3925
2013-07-17,19928.95,0.09,8.1025,99,7,59.3623
2013-07-18,19999.51,0.09,7.4318,99,7,60.051
2013-07-19,20213.45,0.09,7.1605,99,7,59.795
2013-07-22,20096.71,0.09,7.1991,99,7,59.408
2013-07-23,20249.98,0.09,7.1421,99,7,59.6875
2013-07-24,20200.2,0.09,9.0498,99,7,59.4465
2013-07-25,20062.0,0.09,8.2652,99,7,58.9415
2013-07-26,19892.47,0.09,9.7509,99,7,58.9133
2013-07-29,19714.42,0.08,10.0043,99,7,59.297
2013-07-30,19577.75,0.09,9.9968,99,7,59.828
2013-07-31,19304.07,0.09,9.6393,99,7,61.115
2013-08-01,19443.29,0.08,9.0705,100,8,60.7423
2013-08-02,19399.55,0.09,8.6445,100,8,60.8035
2013-08-05,19178.06,0.08,8.899,100,8,60.822
2013-08-06,19127.1,0.09,8.792,100,8,61.5355
2013-08-07,18758.53,0.09,9.737,100,8,61.394
2013-08-08,18687.3,0.09,9.9792,100,8,61.115
2013-08-12,18898.94,0.08,10.1831,100,8,60.8025
2013-08-13,18895.26,0.08,10.2115,100,8,61.4343
2013-08-14,19299.42,0.09,10.22,100,8,61.516
2013-08-16,19297.11,0.09,10.2214,100,8,61.8195
2013-08-19,18587.38,0.09,10.251,100,8,62.3461
2013-08-20,18142.83,0.09,10.2396,100,8,63.7335
2013-08-21,18545.44,0.08,10.2122,100,8,63.4605
2013-08-22,17896.84,0.09,10.2496,100,8,65.4207
2013-08-23,18386.53,0.08,10.2057,100,8,64.688
2013-08-26,18602.56,0.08,10.2563,100,8,64.2347
2013-08-27,18460.72,0.07,10.2034,100,8,65.6675
2013-08-28,17851.44,0.07,10.2303,100,8,68.3611
2013-08-29,18073.66,0.08,10.2493,100,8,67.706
2013-08-30,18424.72,0.07,10.2867,100,8,66.5742
2013-09-02,18691.83,0.07,10.2019,101,9,65.8608
2013-09-03,19002.77,0.09,10.1595,101,9,66.8875
2013-09-04,18314.68,0.08,10.0406,101,9,67.0289
2013-09-05,18857.6,0.08,10.0756,101,9,66.043
2013-09-06,19072.02,0.08,10.1011,101,9,65.96
2013-09-10,19448.39,0.08,10.2582,101,9,64.2162
2013-09-11,19999.77,0.08,10.2246,101,9,63.9035
2013-09-12,20046.05,0.08,10.2506,101,9,63.6673
2013-09-13,19744.54,0.08,10.026,101,9,63.789
2013-09-16,19977.38,0.08,10.5249,101,9,62.484
2013-09-17,19721.9,0.08,10.4278,101,9,63.377
2013-09-18,19865.99,0.08,10.3766,101,9,63.144
2013-09-19,20354.73,0.09,10.2537,101,9,61.748
2013-09-20,20616.35,0.08,9.939,101,9,62.243
2013-09-23,20060.82,0.09,9.509,101,9,62.52
2013-09-24,19820.03,0.09,9.4802,101,9,62.6585
2013-09-25,19947.43,0.08,9.4583,101,9,62.6981
2013-09-26,19853.66,0.08,9.4573,101,9,62.226
2013-09-27,19951.73,0.08,9.4581,101,9,61.811
2013-09-30,19643.89,0.06,9.6427,101,9,62.777
2013-10-01,19452.05,0.08,9.4772,102,10,62.3555
2013-10-03,19585.79,0.08,9.5371,102,10,61.9348
2013-10-04,19870.0,0.08,9.3104,102,10,61.405
2013-10-07,19880.94,0.08,9.4781,102,10,61.776
2013-10-08,20094.21,0.08,8.9853,102,10,61.6885
2013-10-09,19918.2,0.09,9.001,102,10,61.917
2013-10-10,20228.76,0.09,9.0072,102,10,62.1383
2013-10-11,20535.9,0.1,8.9839,102,10,61.157
2013-10-14,20534.61,0.1,9.0021,102,10,61.3036
2013-10-15,20722.9,0.1,8.9817,102,10,61.6929
2013-10-17,20579.56,0.1,9.0033,102,10,61.581
2013-10-18,20486.78,0.1,8.7541,102,10,61.276
2013-10-21,20915.76,0.09,8.9822,102,10,61.4885
2013-10-22,20863.15,0.08,8.9561,102,10,61.78
2013-10-23,20875.31,0.08,8.9561,102,10,61.534
2013-10-24,20766.05,0.08,8.9555,102,10,61.4105
2013-10-25,20725.52,0.08,8.9236,102,10,61.625
2013-10-28,20696.51,0.08,8.9343,102,10,61.503
2013-10-29,20593.49,0.08,8.6878,102,10,61.463
2013-10-30,20944.14,0.08,8.6668,102,10,61.4871
2013-10-31,21000.6,0.07,8.6899,102,10,61.41
2013-11-01,21158.81,0.08,8.5336,103,11,61.9046
2013-11-05,21134.1,0.08,8.1114,103,11,61.788
2013-11-06,21004.54,0.08,7.9746,103,11,61.9225
2013-11-07,20896.13,0.08,8.1867,103,11,62.574
2013-11-08,20785.2,0.08,8.53,103,11,62.7315
2013-11-11,20596.4,0.08,8.6921,103,11,63.2955
2013-11-12,20510.31,0.08,8.7169,103,11,63.593
2013-11-13,20248.52,0.08,8.7361,103,11,63.6545
2013-11-14,20351.39,0.09,8.7137,103,11,63.0645
2013-11-18,20570.59,0.09,8.7013,103,11,62.625
2013-11-19,20870.16,0.09,8.6868,103,11,62.2311
2013-11-20,20857.01,0.09,8.6937,103,11,62.558
2013-11-21,20579.26,0.09,8.6854,103,11,62.8895
2013-11-22,20316.58,0.09,8.6743,103,11,63.0236
2013-11-25,20326.66,0.09,8.6867,103,11,62.577
2013-11-26,20604.27,0.09,8.6792,103,11,62.447
2013-11-27,20449.0,0.09,8.634,103,11,62.3625
2013-11-28,20522.36,0.09,8.0524,103,11,62.3896
2013-11-29,20558.93,0.07,7.6073,103,11,62.3948
2013-12-02,20771.27,0.09,7.6163,104,12,62.226
2013-12-03,20857.85,0.09,7.2258,104,12,62.3443
2013-12-04,20839.45,0.09,7.0239,104,12,62.333
2013-12-05,20992.25,0.09,7.0349,104,12,61.6895
2013-12-06,20955.74,0.09,7.5074,104,12,61.6673
2013-12-09,21416.67,0.09,7.7073,104,12,61.1785
2013-12-10,21293.58,0.09,7.5964,104,12,61.207
2013-12-11,21191.27,0.08,7.4434,104,12,61.3313
2013-12-12,21101.05,0.09,7.4881,104,12,61.62
2013-12-13,20867.17,0.08,7.7737,104,12,62.1266
2013-12-16,20714.26,0.09,8.1507,104,12,62.1024
2013-12-17,20732.44,0.09,8.6654,104,12,61.958
2013-12-18,20568.7,0.09,8.8105,104,12,61.9176
2013-12-19,20959.8,0.09,8.7696,104,12,62.38
2013-12-20,20792.37,0.09,8.7607,104,12,62.242
2013-12-23,21080.54,0.09,8.7464,104,12,61.9915
2013-12-24,21127.66,0.08,8.7478,104,12,61.8668
2013-12-26,21051.0,0.08,8.7411,104,12,61.9755
2013-12-27,21114.49,0.08,8.6758,104,12,62.0595
2013-12-30,21260.15,0.08,8.7222,104,12,62.0028
2013-12-31,21177.77,0.07,8.7952,104,12,61.897
2014-01-01,21222.19,0.07,8.2133,105,1,61.9335
2014-01-02,21179.91,0.08,7.6131,105,1,61.902
